trxID,amount,type,transactionTime
TRX008315,110685,CREDIT,2024-01-12T04:05:00
TRX008316,117292,DEBIT,2024-01-08T13:15:00
TRX008317,111678,DEBIT,2024-01-30T10:17:00
TRX008318,113852,CREDIT,2024-01-08T06:42:00
TRX008319,104755,DEBIT,2024-01-19T09:29:00
TRX008320,103441,DEBIT,2024-01-05T14:41:00
TRX008321,122017,CREDIT,2024-01-09T01:29:00
TRX008322,132614,DEBIT,2024-01-23T03:46:00
TRX008323,125098,DEBIT,2024-01-29T12:41:00
TRX008324,107920,DEBIT,2024-01-16T01:33:00
TRX008325,102660,CREDIT,2024-01-10T01:32:00
TRX008326,112129,CREDIT,2024-01-31T01:46:00
TRX008327,127398,CREDIT,2024-01-15T00:31:00
TRX008328,123823,DEBIT,2024-01-18T20:55:00
TRX008329,109834,CREDIT,2024-01-03T04:04:00
TRX008330,106092,CREDIT,2024-01-05T13:08:00
TRX008331,111288,CREDIT,2024-01-06T02:01:00
TRX008332,131606,DEBIT,2024-01-05T21:37:00
TRX008333,104282,DEBIT,2024-01-30T01:57:00
TRX008334,116517,DEBIT,2024-01-15T13:10:00
TRX008335,118399,CREDIT,2024-01-28T13:51:00
TRX008336,102655,CREDIT,2024-01-22T12:58:00
TRX008337,127710,DEBIT,2024-01-23T22:59:00
TRX008338,100731,CREDIT,2024-01-01T01:27:00
TRX008339,126140,CREDIT,2024-01-14T22:45:00
TRX008340,131294,CREDIT,2024-01-31T15:18:00
TRX008341,122555,DEBIT,2024-01-17T06:09:00
TRX008342,110387,CREDIT,2024-01-25T14:41:00
TRX008343,131127,DEBIT,2024-01-16T14:45:00
TRX008344,108495,CREDIT,2024-01-13T10:22:00
TRX008345,106766,CREDIT,2024-01-30T10:54:00
TRX008346,131419,CREDIT,2024-01-16T18:20:00
TRX008347,109908,CREDIT,2024-01-22T20:26:00
TRX008348,103618,CREDIT,2024-01-14T11:23:00
TRX008349,120938,CREDIT,2024-01-15T08:43:00
TRX008350,127697,CREDIT,2024-01-25T15:36:00
TRX008351,118131,DEBIT,2024-01-07T07:46:00
TRX008352,113767,CREDIT,2024-01-12T23:06:00
TRX008353,102420,CREDIT,2024-01-10T13:22:00
TRX008354,119441,CREDIT,2024-01-21T17:33:00
TRX008355,117515,DEBIT,2024-01-20T20:58:00
TRX008356,117722,CREDIT,2024-01-07T23:43:00
TRX008357,119547,CREDIT,2024-01-15T18:40:00
TRX008358,111041,CREDIT,2024-01-24T23:32:00
TRX008359,119428,DEBIT,2024-01-12T04:59:00
TRX008360,109838,CREDIT,2024-01-02T01:50:00
TRX008361,104825,CREDIT,2024-01-11T15:56:00
TRX008362,125309,CREDIT,2024-01-09T01:58:00
TRX008363,103383,DEBIT,2024-01-02T19:36:00
TRX008364,100602,CREDIT,2024-01-27T23:59:00
TRX008365,110028,CREDIT,2024-01-27T19:54:00
TRX008366,126050,DEBIT,2024-01-28T22:24:00
TRX008367,102631,CREDIT,2024-01-15T01:09:00
TRX008368,119684,CREDIT,2024-01-24T15:26:00
TRX008369,123729,DEBIT,2024-01-22T16:58:00
TRX008370,118747,DEBIT,2024-01-21T02:43:00
TRX008371,111772,DEBIT,2024-01-19T10:22:00
TRX008372,109872,DEBIT,2024-01-07T00:32:00
TRX008373,113797,CREDIT,2024-01-27T15:30:00
TRX008374,112942,DEBIT,2024-01-12T18:57:00
TRX008375,110276,CREDIT,2024-01-30T20:00:00
TRX008376,108168,DEBIT,2024-01-16T00:03:00
TRX008377,121788,CREDIT,2024-01-03T23:43:00
TRX008378,105028,DEBIT,2024-01-17T09:53:00
TRX008379,118953,DEBIT,2024-01-30T04:01:00
TRX008380,110921,CREDIT,2024-01-21T22:08:00
TRX008381,121502,DEBIT,2024-01-19T05:48:00
TRX008382,125499,CREDIT,2024-01-19T14:11:00
TRX008383,124529,DEBIT,2024-01-22T15:07:00
TRX008384,117586,DEBIT,2024-01-21T11:15:00
TRX008385,124005,DEBIT,2024-01-30T03:45:00
TRX008386,116140,DEBIT,2024-01-09T04:08:00
TRX008387,117048,CREDIT,2024-01-14T10:50:00
TRX008388,110412,CREDIT,2024-01-11T08:36:00
TRX008389,110296,CREDIT,2024-01-13T16:56:00
TRX008390,107196,DEBIT,2024-01-06T16:11:00
TRX008391,108014,CREDIT,2024-01-20T01:37:00
TRX008392,104216,DEBIT,2024-01-21T15:51:00
TRX008393,110085,DEBIT,2024-01-11T04:12:00
TRX008394,132324,CREDIT,2024-01-26T08:12:00
TRX008395,111856,DEBIT,2024-01-22T08:13:00
TRX008396,121851,DEBIT,2024-01-04T01:29:00
TRX008397,106177,DEBIT,2024-01-08T16:41:00
TRX008398,121983,CREDIT,2024-01-27T00:17:00
TRX008399,122472,CREDIT,2024-01-28T20:39:00
TRX008400,131211,CREDIT,2024-01-13T18:16:00
TRX008401,115679,DEBIT,2024-01-09T00:07:00
TRX008402,130583,DEBIT,2024-01-14T21:39:00
TRX008403,100197,DEBIT,2024-01-07T16:23:00
TRX008404,127063,CREDIT,2024-01-19T15:22:00
TRX008405,127538,DEBIT,2024-01-29T09:56:00
TRX008406,122223,DEBIT,2024-01-08T14:30:00
TRX008407,132025,DEBIT,2024-01-07T15:46:00
TRX008408,131416,DEBIT,2024-01-21T03:10:00
TRX008409,116547,CREDIT,2024-01-14T17:20:00
TRX008410,129103,DEBIT,2024-01-16T14:22:00
TRX008411,125076,DEBIT,2024-01-24T04:18:00
TRX008412,131866,DEBIT,2024-01-25T05:10:00
TRX008413,108242,DEBIT,2024-01-07T01:08:00
TRX008414,105746,DEBIT,2024-01-14T19:45:00
TRX008415,113636,CREDIT,2024-01-25T11:40:00
TRX008416,124841,CREDIT,2024-01-08T03:34:00
TRX008417,121614,DEBIT,2024-01-04T11:25:00
TRX008418,129263,CREDIT,2024-01-02T12:06:00
TRX008419,113770,DEBIT,2024-01-21T06:13:00
TRX008420,119357,DEBIT,2024-01-29T19:00:00
TRX008421,127891,CREDIT,2024-01-29T20:53:00
TRX008422,104970,DEBIT,2024-01-17T04:04:00
TRX008423,114331,CREDIT,2024-01-19T07:09:00
TRX008424,104356,DEBIT,2024-01-06T22:14:00
TRX008425,114470,DEBIT,2024-01-24T01:04:00
TRX008426,119097,CREDIT,2024-01-07T10:59:00
TRX008427,121404,CREDIT,2024-01-30T17:59:00
TRX008428,130162,DEBIT,2024-01-30T19:32:00
TRX008429,130097,DEBIT,2024-01-23T10:31:00
TRX008430,106390,CREDIT,2024-01-02T21:31:00
TRX008431,124091,DEBIT,2024-01-28T14:54:00
TRX008432,113897,CREDIT,2024-01-21T04:11:00
TRX008433,105472,DEBIT,2024-01-24T15:25:00
TRX008434,105415,CREDIT,2024-01-17T16:21:00
TRX008435,128077,DEBIT,2024-01-10T23:35:00
TRX008436,109225,DEBIT,2024-01-25T12:05:00
TRX008437,111800,DEBIT,2024-01-23T05:31:00
TRX008438,129807,CREDIT,2024-01-07T10:41:00
TRX008439,124876,CREDIT,2024-01-04T22:50:00
TRX008440,125974,CREDIT,2024-01-29T04:50:00
TRX008441,130587,CREDIT,2024-01-20T23:05:00
TRX008442,109076,CREDIT,2024-01-05T10:25:00
TRX008443,110414,DEBIT,2024-01-06T20:03:00
TRX008444,108941,CREDIT,2024-01-30T16:04:00
TRX008445,128254,DEBIT,2024-01-17T21:39:00
TRX008446,106862,DEBIT,2024-01-01T21:04:00
TRX008447,119172,DEBIT,2024-01-09T18:06:00
TRX008448,111685,CREDIT,2024-01-29T14:33:00
TRX008449,131461,CREDIT,2024-01-16T14:03:00
TRX008450,123378,DEBIT,2024-01-29T00:22:00
TRX008451,125399,DEBIT,2024-01-07T15:47:00
TRX008452,127749,CREDIT,2024-01-10T16:05:00
TRX008453,113699,DEBIT,2024-01-07T05:07:00
TRX008454,115907,DEBIT,2024-01-06T05:47:00
TRX008455,105283,CREDIT,2024-01-24T22:51:00
TRX008456,106634,DEBIT,2024-01-31T14:49:00
TRX008457,109907,CREDIT,2024-01-06T22:23:00
TRX008458,101140,CREDIT,2024-01-14T14:55:00
TRX008459,111601,CREDIT,2024-01-09T06:30:00
TRX008460,108470,CREDIT,2024-01-17T05:55:00
TRX008461,107542,DEBIT,2024-01-03T14:40:00
TRX008462,121277,DEBIT,2024-01-08T11:00:00
TRX008463,130454,DEBIT,2024-01-12T23:56:00
TRX008464,108920,DEBIT,2024-01-07T14:09:00
TRX008465,130859,DEBIT,2024-01-10T04:45:00
TRX008466,101507,CREDIT,2024-01-19T12:50:00
TRX008467,128654,CREDIT,2024-01-23T17:14:00
TRX008468,129150,CREDIT,2024-01-25T07:27:00
TRX008469,132368,CREDIT,2024-01-22T02:30:00
TRX008470,101671,DEBIT,2024-01-06T13:30:00
TRX008471,126903,DEBIT,2024-01-21T03:57:00
TRX008472,104091,CREDIT,2024-01-02T10:03:00
TRX008473,108220,DEBIT,2024-01-06T09:49:00
TRX008474,105003,CREDIT,2024-01-18T21:37:00
TRX008475,117517,CREDIT,2024-01-30T04:49:00
TRX008476,131064,CREDIT,2024-01-13T08:06:00
TRX008477,117017,CREDIT,2024-01-05T00:56:00
TRX008478,108902,CREDIT,2024-01-31T05:14:00
TRX008479,120585,DEBIT,2024-01-01T03:51:00
TRX008480,118781,CREDIT,2024-01-09T11:24:00
TRX008481,127298,DEBIT,2024-01-23T19:35:00
TRX008482,119373,DEBIT,2024-01-10T17:22:00
TRX008483,131769,DEBIT,2024-01-18T15:41:00
TRX008484,101373,CREDIT,2024-01-30T07:33:00
TRX008485,126849,DEBIT,2024-01-26T20:58:00
TRX008486,125950,DEBIT,2024-01-13T09:21:00
TRX008487,124574,DEBIT,2024-01-20T14:31:00
TRX008488,106403,DEBIT,2024-01-05T23:54:00
TRX008489,124165,DEBIT,2024-01-31T12:38:00
TRX008490,117516,DEBIT,2024-01-26T05:04:00
TRX008491,122441,DEBIT,2024-01-20T07:14:00
TRX008492,120607,CREDIT,2024-01-12T16:39:00
TRX008493,114790,CREDIT,2024-01-21T14:36:00
TRX008494,117517,CREDIT,2024-01-01T19:13:00
TRX008495,110259,DEBIT,2024-01-07T23:39:00
TRX008496,123663,CREDIT,2024-01-16T06:42:00
TRX008497,101593,CREDIT,2024-01-28T15:07:00
TRX008498,102371,CREDIT,2024-01-24T00:02:00
TRX008499,128351,CREDIT,2024-01-20T20:28:00
TRX008500,111150,DEBIT,2024-01-19T16:31:00
TRX008501,110642,DEBIT,2024-01-15T00:38:00
TRX008502,109261,CREDIT,2024-01-26T16:05:00
TRX008503,121905,DEBIT,2024-01-01T20:13:00
TRX008504,109758,DEBIT,2024-01-18T13:58:00
TRX008505,127901,DEBIT,2024-01-13T16:25:00
TRX008506,102187,CREDIT,2024-01-15T06:37:00
TRX008507,118283,CREDIT,2024-01-12T19:53:00
TRX008508,105910,DEBIT,2024-01-25T03:53:00
TRX008509,127772,CREDIT,2024-01-28T11:11:00
TRX008510,131860,DEBIT,2024-01-02T11:05:00
TRX008511,108588,DEBIT,2024-01-01T07:13:00
TRX008512,120234,CREDIT,2024-01-19T21:18:00
TRX008513,118718,CREDIT,2024-01-07T11:29:00
TRX008514,128920,CREDIT,2024-01-01T23:05:00
TRX008515,107591,DEBIT,2024-01-25T12:54:00
TRX008516,119676,DEBIT,2024-01-19T16:52:00
TRX008517,114852,CREDIT,2024-01-19T09:17:00
TRX008518,128213,DEBIT,2024-01-15T09:16:00
TRX008519,128869,CREDIT,2024-01-25T23:54:00
TRX008520,130759,DEBIT,2024-01-19T18:13:00
TRX008521,122548,CREDIT,2024-01-15T02:05:00
TRX008522,132539,DEBIT,2024-01-08T15:06:00
TRX008523,123259,CREDIT,2024-01-21T04:15:00
TRX008524,114694,CREDIT,2024-01-03T18:39:00
TRX008525,116505,CREDIT,2024-01-31T01:58:00
TRX008526,118686,DEBIT,2024-01-03T12:03:00
TRX008527,109001,CREDIT,2024-01-15T06:34:00
TRX008528,131719,DEBIT,2024-01-22T22:59:00
TRX008529,127106,CREDIT,2024-01-11T09:55:00
TRX008530,115071,DEBIT,2024-01-21T13:37:00
TRX008531,115704,DEBIT,2024-01-29T18:01:00
TRX008532,125970,CREDIT,2024-01-19T16:10:00
TRX008533,118549,DEBIT,2024-01-03T16:34:00
TRX008534,100122,CREDIT,2024-01-30T10:14:00
TRX008535,104946,CREDIT,2024-01-09T19:44:00
TRX008536,120408,DEBIT,2024-01-20T21:18:00
TRX008537,107319,DEBIT,2024-01-15T04:52:00
TRX008538,109486,DEBIT,2024-01-26T22:43:00
TRX008539,112255,DEBIT,2024-01-11T11:22:00
TRX008540,120348,DEBIT,2024-01-27T11:40:00
TRX008541,102142,CREDIT,2024-01-01T05:58:00
TRX008542,104590,CREDIT,2024-01-25T06:31:00
TRX008543,117923,CREDIT,2024-01-12T15:59:00
TRX008544,121891,CREDIT,2024-01-29T17:27:00
TRX008545,118385,CREDIT,2024-01-05T21:48:00
TRX008546,121707,DEBIT,2024-01-12T09:50:00
TRX008547,120761,CREDIT,2024-01-19T00:54:00
TRX008548,113627,CREDIT,2024-01-07T12:09:00
TRX008549,110213,CREDIT,2024-01-23T18:33:00
TRX008550,122974,DEBIT,2024-01-20T04:29:00
TRX008551,118863,CREDIT,2024-01-01T01:59:00
TRX008552,107469,CREDIT,2024-01-27T06:37:00
TRX008553,106199,CREDIT,2024-01-22T00:43:00
TRX008554,101304,DEBIT,2024-01-02T19:45:00
TRX008555,111039,DEBIT,2024-01-17T12:38:00
TRX008556,119747,DEBIT,2024-01-16T05:39:00
TRX008557,129577,CREDIT,2024-01-30T00:55:00
TRX008558,122760,CREDIT,2024-01-30T23:44:00
TRX008559,117905,DEBIT,2024-01-07T20:53:00
TRX008560,105656,DEBIT,2024-01-20T05:59:00
TRX008561,123293,DEBIT,2024-01-12T10:32:00
TRX008562,104687,DEBIT,2024-01-09T19:43:00
TRX008563,106898,DEBIT,2024-01-04T01:30:00
TRX008564,128642,CREDIT,2024-01-12T21:04:00
TRX008565,116403,CREDIT,2024-01-30T10:19:00
TRX008566,127270,DEBIT,2024-01-08T21:01:00
TRX008567,115122,DEBIT,2024-01-23T06:57:00
TRX008568,112448,CREDIT,2024-01-07T11:04:00
TRX008569,131074,DEBIT,2024-01-13T03:28:00
TRX008570,126539,DEBIT,2024-01-10T05:21:00
TRX008571,126625,CREDIT,2024-01-13T19:44:00
TRX008572,112772,DEBIT,2024-01-17T07:48:00
TRX008573,132280,DEBIT,2024-01-07T22:27:00
TRX008574,126958,CREDIT,2024-01-24T15:09:00
TRX008575,129064,CREDIT,2024-01-06T09:46:00
TRX008576,128576,DEBIT,2024-01-29T08:56:00
TRX008577,109267,CREDIT,2024-01-21T18:25:00
TRX008578,123742,CREDIT,2024-01-07T00:10:00
TRX008579,102984,CREDIT,2024-01-08T09:17:00
TRX008580,127857,CREDIT,2024-01-28T02:45:00
TRX008581,132124,DEBIT,2024-01-25T17:09:00
TRX008582,117683,CREDIT,2024-01-02T11:20:00
TRX008583,106515,CREDIT,2024-01-03T12:58:00
TRX008584,127117,DEBIT,2024-01-07T03:15:00
TRX008585,112103,CREDIT,2024-01-19T23:05:00
TRX008586,100762,DEBIT,2024-01-01T10:21:00
TRX008587,110413,CREDIT,2024-01-04T17:29:00
TRX008588,114605,CREDIT,2024-01-25T00:36:00
TRX008589,124812,CREDIT,2024-01-27T18:22:00
TRX008590,102115,CREDIT,2024-01-09T20:57:00
TRX008591,106689,DEBIT,2024-01-23T17:20:00
TRX008592,115320,DEBIT,2024-01-29T11:51:00
TRX008593,107427,DEBIT,2024-01-15T17:38:00
TRX008594,125387,CREDIT,2024-01-07T01:48:00
TRX008595,112995,CREDIT,2024-01-09T02:06:00
TRX008596,122325,CREDIT,2024-01-22T09:03:00
TRX008597,116737,CREDIT,2024-01-25T13:05:00
TRX008598,119817,DEBIT,2024-01-13T07:02:00
TRX008599,104490,DEBIT,2024-01-23T06:16:00
TRX008600,126799,CREDIT,2024-01-29T13:59:00
TRX008601,122998,CREDIT,2024-01-02T00:51:00
TRX008602,111001,CREDIT,2024-01-27T18:52:00
TRX008603,117929,DEBIT,2024-01-20T10:20:00
TRX008604,102470,CREDIT,2024-01-02T07:24:00
TRX008605,100418,DEBIT,2024-01-11T07:27:00
TRX008606,109386,DEBIT,2024-01-20T06:59:00
TRX008607,100978,CREDIT,2024-01-24T22:48:00
TRX008608,111322,CREDIT,2024-01-05T19:49:00
TRX008609,110171,CREDIT,2024-01-24T01:56:00
TRX008610,119049,DEBIT,2024-01-25T12:38:00
TRX008611,111914,DEBIT,2024-01-20T16:43:00
TRX008612,124055,DEBIT,2024-01-04T18:55:00
TRX008613,120929,DEBIT,2024-01-22T14:59:00
TRX008614,126954,DEBIT,2024-01-29T06:49:00
TRX008615,115051,DEBIT,2024-01-30T00:27:00
TRX008616,115424,DEBIT,2024-01-22T01:34:00
TRX008617,114780,CREDIT,2024-01-31T23:43:00
TRX008618,100347,DEBIT,2024-01-11T12:50:00
TRX008619,108125,DEBIT,2024-01-22T01:06:00
TRX008620,126236,CREDIT,2024-01-08T03:49:00
TRX008621,125243,CREDIT,2024-01-11T08:36:00
TRX008622,101831,DEBIT,2024-01-18T18:02:00
TRX008623,121875,DEBIT,2024-01-09T05:36:00
TRX008624,131233,DEBIT,2024-01-28T08:26:00
TRX008625,132619,CREDIT,2024-01-01T14:03:00
TRX008626,123819,CREDIT,2024-01-14T00:32:00
TRX008627,107173,DEBIT,2024-01-01T14:29:00
TRX008628,125539,DEBIT,2024-01-17T03:49:00
TRX008629,118778,CREDIT,2024-01-20T17:52:00
TRX008630,112347,DEBIT,2024-01-03T08:33:00
TRX008631,101904,DEBIT,2024-01-23T11:37:00
TRX008632,105052,DEBIT,2024-01-05T21:40:00
TRX008633,108298,CREDIT,2024-01-05T16:25:00
TRX008634,109618,CREDIT,2024-01-31T14:33:00
TRX008635,103120,DEBIT,2024-01-21T10:12:00
TRX008636,124089,DEBIT,2024-01-27T04:40:00
TRX008637,104852,DEBIT,2024-01-22T08:49:00
TRX008638,100540,DEBIT,2024-01-24T18:17:00
TRX008639,102201,CREDIT,2024-01-14T15:54:00
TRX008640,105673,CREDIT,2024-01-22T09:00:00
TRX008641,110210,CREDIT,2024-01-05T03:20:00
TRX008642,115203,DEBIT,2024-01-27T21:32:00
TRX008643,101785,CREDIT,2024-01-06T22:17:00
TRX008644,112036,DEBIT,2024-01-14T20:51:00
TRX008645,101963,CREDIT,2024-01-21T16:57:00
TRX008646,107037,CREDIT,2024-01-13T21:55:00
TRX008647,113423,DEBIT,2024-01-18T04:50:00
TRX008648,128157,CREDIT,2024-01-31T16:18:00
TRX008649,124589,CREDIT,2024-01-15T07:08:00
TRX008650,125809,CREDIT,2024-01-27T00:28:00
TRX008651,118568,DEBIT,2024-01-11T22:28:00
TRX008652,131433,DEBIT,2024-01-12T23:15:00
TRX008653,107821,CREDIT,2024-01-09T17:57:00
TRX008654,108620,DEBIT,2024-01-09T19:27:00
TRX008655,122941,CREDIT,2024-01-09T15:59:00
TRX008656,122891,DEBIT,2024-01-17T12:52:00
TRX008657,123983,CREDIT,2024-01-08T02:57:00
TRX008658,102950,CREDIT,2024-01-15T00:34:00
TRX008659,123023,CREDIT,2024-01-21T11:11:00
TRX008660,106629,DEBIT,2024-01-03T19:58:00
TRX008661,108436,DEBIT,2024-01-28T15:31:00
TRX008662,113843,DEBIT,2024-01-29T02:42:00
TRX008663,114718,CREDIT,2024-01-10T06:45:00
TRX008664,118847,DEBIT,2024-01-31T10:06:00
TRX008665,115254,DEBIT,2024-01-06T21:08:00
TRX008666,127148,CREDIT,2024-01-23T17:30:00
TRX008667,126796,DEBIT,2024-01-27T17:02:00
TRX008668,129333,CREDIT,2024-01-19T20:45:00
TRX008669,132261,DEBIT,2024-01-27T08:39:00
TRX008670,123482,DEBIT,2024-01-24T04:51:00
TRX008671,114230,CREDIT,2024-01-22T18:41:00
TRX008672,113379,DEBIT,2024-01-14T02:20:00
TRX008673,101568,CREDIT,2024-01-17T15:38:00
TRX008674,110566,CREDIT,2024-01-19T02:13:00
TRX008675,120012,CREDIT,2024-01-29T17:06:00
TRX008676,116977,DEBIT,2024-01-20T08:26:00
TRX008677,120019,DEBIT,2024-01-09T16:55:00
TRX008678,119650,DEBIT,2024-01-18T15:36:00
TRX008679,114613,DEBIT,2024-01-02T10:56:00
TRX008680,121757,CREDIT,2024-01-19T09:20:00
TRX008681,122196,CREDIT,2024-01-17T07:34:00
TRX008682,128149,CREDIT,2024-01-21T07:50:00
TRX008683,118245,CREDIT,2024-01-18T22:11:00
TRX008684,122347,DEBIT,2024-01-31T19:29:00
TRX008685,101723,CREDIT,2024-01-01T06:13:00
TRX008686,116362,DEBIT,2024-01-30T13:12:00
TRX008687,113401,CREDIT,2024-01-07T09:23:00
TRX008688,124301,CREDIT,2024-01-19T16:02:00
TRX008689,108005,DEBIT,2024-01-07T04:33:00
TRX008690,122070,CREDIT,2024-01-06T17:32:00
TRX008691,123481,CREDIT,2024-01-01T10:36:00
TRX008692,114834,DEBIT,2024-01-25T02:01:00
TRX008693,123848,DEBIT,2024-01-13T22:27:00
TRX008694,107691,DEBIT,2024-01-16T19:41:00
TRX008695,128779,DEBIT,2024-01-04T05:54:00
TRX008696,107729,DEBIT,2024-01-06T20:38:00
TRX008697,109684,DEBIT,2024-01-20T23:02:00
TRX008698,126368,DEBIT,2024-01-13T10:12:00
TRX008699,130135,CREDIT,2024-01-01T08:21:00
TRX008700,118035,CREDIT,2024-01-03T17:43:00
TRX008701,123246,DEBIT,2024-01-28T23:03:00
TRX008702,110141,DEBIT,2024-01-01T04:09:00
TRX008703,129823,DEBIT,2024-01-01T16:24:00
TRX008704,102403,DEBIT,2024-01-01T14:42:00
TRX008705,112268,CREDIT,2024-01-12T13:22:00
TRX008706,127049,CREDIT,2024-01-23T04:05:00
TRX008707,110587,DEBIT,2024-01-18T10:09:00
TRX008708,113877,CREDIT,2024-01-26T23:59:00
TRX008709,108273,CREDIT,2024-01-14T04:31:00
TRX008710,102610,CREDIT,2024-01-16T05:47:00
TRX008711,110103,DEBIT,2024-01-20T08:43:00
TRX008712,117175,DEBIT,2024-01-19T10:51:00
TRX008713,124102,CREDIT,2024-01-14T16:47:00
TRX008714,114688,CREDIT,2024-01-17T17:02:00
TRX008715,111308,DEBIT,2024-01-20T19:12:00
TRX008716,106490,DEBIT,2024-01-30T14:48:00
TRX008717,122813,CREDIT,2024-01-05T22:15:00
TRX008718,126104,DEBIT,2024-01-01T16:05:00
TRX008719,108030,CREDIT,2024-01-22T17:27:00
TRX008720,102911,CREDIT,2024-01-19T11:39:00
TRX008721,114246,DEBIT,2024-01-25T13:03:00
TRX008722,100177,CREDIT,2024-01-01T02:45:00
TRX008723,131899,CREDIT,2024-01-18T19:37:00
TRX008724,116451,DEBIT,2024-01-10T06:27:00
TRX008725,124301,DEBIT,2024-01-05T06:40:00
TRX008726,117210,CREDIT,2024-01-13T20:41:00
TRX008727,108431,DEBIT,2024-01-25T01:26:00
TRX008728,108521,CREDIT,2024-01-10T19:51:00
TRX008729,126010,DEBIT,2024-01-21T13:11:00
TRX008730,126374,DEBIT,2024-01-31T18:19:00
TRX008731,114728,DEBIT,2024-01-21T00:01:00
TRX008732,105387,CREDIT,2024-01-14T10:24:00
TRX008733,103399,CREDIT,2024-01-01T14:21:00
TRX008734,130686,DEBIT,2024-01-01T17:47:00
TRX008735,120238,CREDIT,2024-01-04T09:15:00
TRX008736,105214,CREDIT,2024-01-24T21:04:00
TRX008737,107871,DEBIT,2024-01-30T14:47:00
TRX008738,111811,CREDIT,2024-01-11T10:52:00
TRX008739,110687,DEBIT,2024-01-10T17:29:00
TRX008740,125864,DEBIT,2024-01-08T00:07:00
TRX008741,117660,DEBIT,2024-01-15T07:51:00
TRX008742,131973,CREDIT,2024-01-10T06:03:00
TRX008743,102636,DEBIT,2024-01-18T00:21:00
TRX008744,101571,DEBIT,2024-01-29T21:44:00
TRX008745,117118,DEBIT,2024-01-14T01:31:00
TRX008746,116296,CREDIT,2024-01-16T14:51:00
TRX008747,129557,CREDIT,2024-01-07T03:42:00
TRX008748,106735,CREDIT,2024-01-18T10:47:00
TRX008749,108107,CREDIT,2024-01-24T09:52:00
TRX008750,113296,DEBIT,2024-01-27T05:38:00
TRX008751,100101,CREDIT,2024-01-13T09:31:00
TRX008752,123450,DEBIT,2024-01-21T05:20:00
TRX008753,109801,CREDIT,2024-01-24T04:18:00
TRX008754,110897,DEBIT,2024-01-27T20:52:00
TRX008755,100973,DEBIT,2024-01-10T22:40:00
TRX008756,125903,DEBIT,2024-01-16T09:46:00
TRX008757,121308,DEBIT,2024-01-21T00:13:00
TRX008758,107352,CREDIT,2024-01-04T04:28:00
TRX008759,127587,CREDIT,2024-01-11T10:48:00
TRX008760,124256,DEBIT,2024-01-18T16:13:00
TRX008761,103425,DEBIT,2024-01-13T07:13:00
TRX008762,104279,CREDIT,2024-01-26T09:15:00
TRX008763,109816,DEBIT,2024-01-28T15:02:00
TRX008764,121939,CREDIT,2024-01-29T23:55:00
TRX008765,117767,CREDIT,2024-01-28T20:30:00
TRX008766,131379,DEBIT,2024-01-05T20:53:00
TRX008767,100762,DEBIT,2024-01-21T21:43:00
TRX008768,120494,CREDIT,2024-01-22T08:50:00
TRX008769,122545,CREDIT,2024-01-15T17:50:00
TRX008770,101102,CREDIT,2024-01-02T14:18:00
TRX008771,119598,DEBIT,2024-01-02T06:15:00
TRX008772,125891,CREDIT,2024-01-10T02:01:00
TRX008773,120269,CREDIT,2024-01-31T07:47:00
TRX008774,127124,CREDIT,2024-01-27T20:34:00
TRX008775,106220,CREDIT,2024-01-06T00:10:00
TRX008776,126618,CREDIT,2024-01-07T10:18:00
TRX008777,123890,CREDIT,2024-01-15T19:51:00
TRX008778,121862,CREDIT,2024-01-07T13:00:00
TRX008779,101368,CREDIT,2024-01-23T15:04:00
TRX008780,128546,CREDIT,2024-01-05T15:42:00
TRX008781,112380,CREDIT,2024-01-01T00:28:00
TRX008782,126089,CREDIT,2024-01-28T12:27:00
TRX008783,126916,CREDIT,2024-01-03T23:36:00
TRX008784,118550,DEBIT,2024-01-24T06:04:00
TRX008785,130375,CREDIT,2024-01-20T09:55:00
TRX008786,120332,CREDIT,2024-01-01T06:55:00
TRX008787,109352,CREDIT,2024-01-28T19:07:00
TRX008788,107439,DEBIT,2024-01-15T10:21:00
TRX008789,113069,DEBIT,2024-01-22T04:23:00
TRX008790,115772,DEBIT,2024-01-06T04:17:00
TRX008791,107581,DEBIT,2024-01-17T23:32:00
TRX008792,124173,CREDIT,2024-01-30T10:21:00
TRX008793,115264,CREDIT,2024-01-23T22:34:00
TRX008794,126281,CREDIT,2024-01-24T23:36:00
TRX008795,106749,DEBIT,2024-01-08T06:36:00
TRX008796,115301,DEBIT,2024-01-03T16:57:00
TRX008797,132551,CREDIT,2024-01-18T09:06:00
TRX008798,131189,CREDIT,2024-01-23T13:59:00
TRX008799,130715,CREDIT,2024-01-16T19:10:00
TRX008800,113131,DEBIT,2024-01-19T22:55:00
TRX008801,127994,DEBIT,2024-01-30T15:11:00
TRX008802,121952,CREDIT,2024-01-30T06:03:00
TRX008803,131490,DEBIT,2024-01-05T09:48:00
TRX008804,102269,CREDIT,2024-01-25T08:17:00
TRX008805,107644,DEBIT,2024-01-28T12:09:00
TRX008806,112917,CREDIT,2024-01-10T13:35:00
TRX008807,113359,DEBIT,2024-01-01T10:44:00
TRX008808,111892,CREDIT,2024-01-21T15:45:00
TRX008809,104603,DEBIT,2024-01-12T13:47:00
TRX008810,111058,DEBIT,2024-01-24T15:59:00
TRX008811,113838,CREDIT,2024-01-03T07:52:00
TRX008812,127210,CREDIT,2024-01-12T11:10:00
TRX008813,111561,CREDIT,2024-01-23T18:22:00
